selection_context,p,d,q,mse,rmse,mae,mape,direction_acc,selected,history_rows,forecast_origin,label_availability_rule,fold
fold_4,0,0,2,2.850388765335083,1.6883094400420449,1.1709654331207275,0.017269695177674294,0.6,True,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,0,0,1,2.870060682296753,1.6941253443286755,1.1758755445480347,0.017340458929538727,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,0,0,0,2.917740821838379,1.7081395791440401,1.1879100799560547,0.017515193670988083,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,0,0,3,2.923828125,1.7099205025380566,1.2036558389663696,0.017743635922670364,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,3,0,3,4.3618059158325195,2.0884936954256097,1.5286294221878052,0.02246963605284691,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,2,0,3,4.385202407836914,2.0940874881047624,1.5365077257156372,0.022586295381188393,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,2,0,2,4.406228065490723,2.0991017282377533,1.5172431468963623,0.022296732291579247,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,1,0,3,4.446938991546631,2.108776657578187,1.5541223287582397,0.022846834734082222,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,2,0,1,4.468492031097412,2.113880798696419,1.5000824928283691,0.02203686721622944,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,3,0,0,4.802409648895264,2.1914400856275456,1.6479958295822144,0.024232374504208565,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,3,0,2,4.836598873138428,2.199226880778431,1.653551459312439,0.024315131828188896,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,1,0,2,5.0070085525512695,2.2376345887010394,1.7079029083251953,0.025117771700024605,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,3,0,1,5.063962459564209,2.250324967546734,1.7241617441177368,0.025357866659760475,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,2,0,0,5.065748691558838,2.250721815675771,1.7293134927749634,0.025435008108615875,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,1,0,1,5.168163776397705,2.2733595792126033,1.7580171823501587,0.025859076529741287,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,2,1,2,5.491302490234375,2.343352830931436,1.8466559648513794,0.02716878429055214,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,1,0,0,6.004195213317871,2.4503459374785983,1.959018349647522,0.028826814144849777,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,3,1,3,50.44272232055664,7.102304014934635,6.89339542388916,0.10179352760314941,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,2,1,3,50.532230377197266,7.108602561488247,6.89983606338501,0.10188864171504974,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,3,1,1,50.84075164794922,7.130270096423362,6.922625541687012,0.10222485661506653,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,1,1,3,50.86600875854492,7.132040995293347,6.924473285675049,0.10225217789411545,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,3,1,2,50.92072677612305,7.135876034245763,6.9294304847717285,0.10232474654912949,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,0,1,1,51.07146453857422,7.146430195459424,6.939338684082031,0.10247163474559784,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,1,1,1,51.07605743408203,7.1467515301766324,6.939482688903809,0.10247385501861572,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,0,1,3,51.08594512939453,7.147443258214404,6.940303325653076,0.1024857833981514,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,1,1,0,51.09461975097656,7.148050066345126,6.941023826599121,0.10249648988246918,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,0,1,2,51.09900665283203,7.148356919798565,6.941319942474365,0.10250088572502136,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,2,1,0,51.100887298583984,7.148488462506181,6.941477298736572,0.10250318795442581,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,1,1,2,51.1086311340332,7.149030083447209,6.942018508911133,0.1025111973285675,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,2,1,1,51.15171432495117,7.152042668004098,6.945166110992432,0.10255761444568634,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,3,1,0,51.306678771972656,7.16286805490459,6.956188678741455,0.10272033512592316,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_4,0,1,0,51.97997283935547,7.209713783456003,7.004493713378906,0.1034335196018219,0.6,False,1072,2025-07-21,target_end_strictly_before_forecast_origin,4.0
fold_5,0,0,0,5.185957908630371,2.277269836587305,1.7383079528808594,0.027023550122976303,0.7166666666666667,True,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,0,0,1,5.257871150970459,2.293004830123665,1.768665075302124,0.027481913566589355,0.7,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
fold_5,0,0,2,5.26267671585083,2.2940524658016934,1.777929425239563,0.027622492983937263,0.6833333333333333,False,1132,2025-09-19,target_end_strictly_before_forecast_origin,5.0
